PDB1,PDB2,DTW_Distance_Normalized
1p4i,8dy3,73.79089312373844
1p4i,7uc8,121.18966766395785
1p4i,8dy4,96.79330796461839
1p4i,8dy0,47.85116993475254
1p4i,7ucq,98.18070819500315
1p4i,8dzv,314.21741043893917
1p4i,8dy1,116.65658036695545
1p4i,8ezm,58.01414478244494
1p4i,8ezl,51.122759113755336
1p4i,8ek5,72.0851371939951
1p4i,8dy5,129.4114340576525
1p4i,8dy2,90.59313585136461
1p4i,8gho,72.94879142114162
1p4i,8h73,96.60694166991088
1p4i,8ezk,101.89976533176264
1p4i,8h3b,51.43572330049106
1p4i,8gv7,88.1011984153737
1p4i,8ia6,99.42261551521919
1p4i,8hyl,51.278415732669394
1p4i,8iqp,53.85616864873402
1p4i,8jow,84.77793889910863
1p4i,8iqr,93.94979272631763
1p4i,8iqq,55.23893798018495
1p4i,8iqs,98.671054374604
1p4i,7pa6,97.0385393020326
1p4i,8jyq,100.74309042693956
1p4i,7pa7,104.49522805904641
1p4i,8pmz,83.77501002087757
1p4i,8rpe,79.99540130023298
1p4i,8i5l,49.482400477531996
1p4i,8sow,65.72022116931517
1p4i,8rz1,83.67140996152314
1p4i,8soz,65.14452474559853
1p4i,8s4h,120.7621402300744
1p4i,8pww,93.83701032642239
1p4i,8vrr,108.63642828343278
1p4i,8wfh,95.05956241191846
1p4i,8rz0,50.971604905594354
1p4i,8v8f,58.33869636975802
1p4i,8wsq,69.37654294391795
1p4i,8ytn,62.28515773395012
1p4i,8pwv,90.49400871296041
1p4i,8yto,108.90540851980953
1p4i,8ytp,107.16186841867737
1p4i,8vrs,56.20417072216924
1p4i,8r4u,136.30011816606182
1p4i,9cn2,91.69973394892237
1p4i,8zpu,101.88767420770738
1p4i,9g6q,112.6556171531841
1p4i,9hy1,102.46239767403438
1p4i,9hy2,91.96657583723852
1p4i,9d7y,42.08562595565946
1p4i,9hy3,91.96491856410586
1p4i,8wfm,64.34647501088105
1p4i,9hy5,81.05433095734695
1p4i,9h4r,95.9565762480999
1p4i,9h4s,125.09912357668905
1p4i,9kat,99.1051057965568
1p4i,9kep,57.71305441856384
1p4i,8r4o,132.06183322133566
1p4i,8yj7,101.9199774804354
1p4i,9iut,91.01308916296277
1p4i,8r4q,132.19246832321684
1p4i,8zd5,90.42757640577173
1p84,1qok,47.819317889486975
1p84,1vfa,51.92953905403067
1p84,1x9q,60.911625458778595
1p84,1wz1,96.11295126118792
1p84,1ua6,57.672929082223035
1p84,1vfb,82.3821461870036
1p84,1uac,49.88662551739894
1p84,1svz,64.79808463842497
1p84,1wt5,54.61029441340292
1p84,2bfv,54.88728011891219
1p84,2bjm,58.61628505505553
1p84,2cju,56.02696127585315
1p84,2d7t,54.82538674946772
1p84,2dlf,52.43785415611683
1p84,2a9m,68.25761985691315
1p84,2a9n,51.14276503160459
1p84,2ap2,68.67716498579452
1p84,2dqc,57.56422902115988
1p84,1xiw,74.33919424802885
1p84,2dqd,57.379328986701616
1p84,2dqe,57.47743784878232
1p84,2dqg,57.49277607016607
1p84,2dqh,57.48517585456918
1p84,2dqi,57.698421679505515
1p84,2e27,60.23230677558742
1p84,2dqj,57.47304695286882
1p84,2eiz,65.02007955777536
1p84,2eks,73.19043762979157
1p84,1qle,72.50822932304592
1p84,2dqf,47.90084922711895
1p84,2gjj,57.699620466682624
1p84,2gki,192.07139567803898
1p84,2gsg,70.49562955733833
1p84,2uzi,53.158939783844474
1p84,2otw,65.73544342748647
1p84,2vh5,52.97127488309984
1p84,2uud,72.35006043364149
1p84,2yss,60.135663377145015
1p84,3a67,57.55974693735805
1p84,2yc1,78.06813507736275
1p84,3a6b,57.464355881717225
1p84,2otu,67.58682323461466
1p84,2xtj,78.4801670470369
1p84,3a6c,57.52407537775302
1p84,2znw,57.63041500160267
1p84,2ybr,54.868159869795136
1p84,2znx,57.97441172532001
1p84,3dur,63.26253944668201
1p84,3dus,84.58019881379714
1p84,3dv4,81.34670195098317
1p84,3dv6,77.26162595891077
1p84,3duu,79.10130696185774
1p84,3esu,59.47643343412548
1p84,3et9,59.5520571680244
1p84,3gkz,62.78458951245635
1p84,3gm0,62.89338381746895
1p84,3esv,58.51666510719951
1p84,2ibz,0.3152802139862415
1p84,3h3p,79.10561283312806
1p84,3ehb,97.63270655465782
1p84,3auv,118.3460257346477
1p84,3h3b,71.46794001358911
1p84,3umt,75.08912993964799
1p84,3u6r,60.91070989370346
1p84,3hb3,96.5810169972411
1p84,3lhp,50.63853253325885
1p84,3uyp,64.99026922764034
1p84,3uzq,66.94389447903414
1p84,3ux9,50.1248462966731
1p84,3lh2,42.7089238569186
1p84,3uzv,65.63313017091073
1p84,3uze,68.41090920046722
1p84,3wbd,100.68066402575292
1p84,3juy,85.02008531629578
1p84,4gqp,62.785318132308944
1p84,4ffy,95.85238809148106
1p84,4h0g,56.75016312621055
1p84,4h0h,89.86074222503592
1p84,4h0i,89.79104660716625
1p84,4buh,61.06667728872474
1p84,4laq,77.65413119827808
1p84,4lar,62.75526651720953
1p84,4las,62.7594930724088
1p84,4lci,56.36259982104695
1p84,43c9,49.262311602511055
1p84,4lrn,72.42592332406875
1p84,43ca,50.698209183582684
1p84,4ob5,63.38178700777369
1p84,4ouo,106.01483389478211
1p84,4p48,73.79317288289376
1p84,4p49,47.360562468778106
1p84,4nik,43.27219594465483
1p84,4qxt,75.05093116650887
1p84,4qy8,59.72026701579364
1p84,4qyo,59.71742300902872
1p84,4r3s,64.06436631985761
1p84,4m62,69.72695541048269
1p84,4m8q,82.23774065549549
1p84,4ut7,62.61745563800182
1p84,4llv,96.81303837069677
1p84,4xvj,62.31783311460362
1p84,4rav,88.81362412895078
1p84,4z0x,58.8062995123207
1p84,4uu9,57.37330156556873
1p84,4yjz,263.0071403503418
1p84,5a2i,65.51835693268477
1p84,5a2j,65.23537936524599
1p84,4rzc,70.13439892433784
1p84,5a2l,65.10683510649079
1p84,5a2k,65.02735964995932
1p84,4yqx,54.29353929860223
1p84,4y5y,78.80999907239207
1p84,5ayu,41.79887300390716
1p84,5b3n,76.79646234687316
1p84,5c2b,69.42390020965436
1p84,3cxh,67.32874898022533
1p84,3cx5,61.38630845249304
1p84,5dfw,57.49905888545628
1p84,5c6w,75.90291578747811
1p84,5aam,62.55333502513627
1p84,4y5v,102.7387246852603
1p84,5cba,72.18744066844293
1p84,5fxc,64.8140578654487
1p84,5cbe,42.03772822055248
1p84,5grv,106.1813023260974
1p84,5dhv,56.384630656841836
1p84,5dhx,57.77025768729688
1p84,5fcs,50.580434074056505
1p84,5i4f,60.47277016027258
1p84,5grw,39.00491145328336
1p84,5grx,56.027114694182934
1p84,5gry,65.47760438580032
1p84,5grz,68.11195245073476
1p84,5gs3,48.45278262873308
1p84,5j74,86.46088810776352
1p84,5gru,93.41729585840068
1p84,5f72,154.83634479767684
1p84,5kve,150.040702091882
1p84,5j75,99.87253397085493
1p84,5n7b,64.59217518316497
1p84,5lwy,78.18227892096984
1p84,5jyl,66.82302430216586
1p84,5lx9,79.24507554124254
1p84,5lxg,54.17992182215419
1p84,5lxa,79.36427371698782
1p84,5npi,66.68342603893456
1p84,5owp,65.02052285326297
1p84,5jym,51.89603083169444
1p84,5vf2,70.87935147197969
1p84,5vf6,60.21313660265109
1p84,5npj,184.73444282811715
1p84,5wn9,66.15131361014252
1p84,5xcq,64.46711296236843
1p84,5lbs,112.92420162323418
1p84,5xcs,59.92572078009128
1p84,5wym,77.93848513344587
1p84,5xct,61.60623827414079
1p84,5tbd,71.04375391991462
1p84,5xcx,49.12591194165956
1p84,5xcr,64.05623235158265
1p84,5ogi,62.102879011564475
1p84,5xcu,56.62587021289996
1p84,5yy4,58.17345816662552
1p84,5xcv,140.36438721473064
1p84,5yd5,69.4421508269267
1p84,5xwd,104.31469212978259
1p84,6cbp,82.57919735733522
1p84,6a78,86.94192372024607
1p84,5yd3,52.79215807650967
1p84,5yd4,52.793566362911136
1p84,6cf2,147.37408133515524
1p84,6a79,86.99458493923922
1p84,6dsi,79.76618064412283
1p84,6ehv,68.35136516706758
1p84,6ehw,75.17531580618763
1p84,6ehx,97.86029891705294
1p84,6ehy,57.31393048037182
1p84,5gs1,111.21786626937565
1p84,6ba5,54.98649482296346
1p84,6cvk,106.96935252093394
1p84,6frj,64.93476134126462
1p84,6ban,64.03262506489801
1p84,6ejg,116.64973889009669
1p84,6fzq,65.08314708127446
1p84,6crk,81.5395159256841
1p84,6ek2,82.95789477245523
1p84,6fzr,64.61670931774542
1p84,6ejm,44.833688211563775
1p84,6g8r,44.148157995228374
1p84,6ffj,103.63697046402397
1p84,6j14,69.35865157809826
1p84,6j5d,59.23536468137295
1p84,6j5f,59.08000169112048
1p84,6j9o,72.98118318024032
1p84,6ivz,99.28166708902482
1p84,6k65,88.79474411185728
1p84,6k4z,48.88066941944845
1p84,6h3t,58.011728130472015
1p84,6i07,87.45622705894291
1p84,6ks0,54.06136105432423
1p84,6j71,721.5988223014622
1p84,6ks1,45.15202580657061
1p84,6lfv,51.51182202953811
1p84,6lfw,52.85083573564477
1p84,6lcs,61.77344468755809
1p84,6lfx,64.2659923065693
1p84,6kr0,89.52436577683196
1p84,6kyz,52.46126884446108
1p84,6osh,71.31885560455672
1p84,6osv,62.56619133908164
1p84,6p79,66.83756572040943
1p84,6pil,59.39554094852657
1p84,6lz4,68.93651063655494
1p84,6qb3,60.314191752180044
1p84,6oan,161.95669556364007
1p84,6qb4,79.64527446757263
1p84,6qb9,79.59554245618104
1p84,6lgw,103.19789403578557
1p84,6kz0,67.90511685081027
1p84,6pk8,43.19238806859502
1p84,6tgg,65.02562963235802
1p84,6qfc,59.112438877893645
1p84,6qf9,66.7753083805621
1p84,6pcu,83.08647092529907
1p84,6tou,84.58886386604485
1p84,6uy3,57.167640095360454
1p84,6qf6,91.25309253931046
1p84,6ol7,307.25216940083635
1p84,6vrp,83.84726629825907
1p84,6vup,80.87043832376463
1p84,6vun,65.56994351017366
1p84,6vuo,56.28012415498768
1p84,6uup,372.2426481194452
1p84,6wzn,72.98437821624476
1p84,6yx9,79.07922957555964
1p84,6yxd,79.96545495943192
1p84,6y6c,101.44076274906823
1p84,6tnp,81.0727600702452
1p84,7a3o,78.31365151886547
1p84,6vug,91.31424581588955
1p84,7cea,85.83091057199951
1p84,6iw2,55.9041979317132
1p84,7eq3,62.943120453390506
1p84,7kbo,81.67961982587062
1p84,7kbm,82.130748884831
1p84,7aql,80.56885676510721
1p84,7a3q,316.2005389922256
1p84,6vep,85.3730479395276
1p84,7ceb,70.252105235616
1p84,7km6,79.2886266647129
1p84,7jum,63.32314609574075
1p84,7u9e,56.98499546316896
1p84,7rk1,63.121260226830096
1p84,7tzh,124.8088491002354
1p84,7rk2,75.56431652132524
1p84,7u9w,53.87325052460399
1p84,7k93,50.971332587219855
1p84,7df1,56.96792433316382
1p84,7jtr,279.0611956051188
1p84,7ua2,85.21133548157938
1p84,7ua8,45.66823270864267
1p84,7kd6,147.8011152395488
1p84,7url,53.172084652982804
1p84,7vyt,74.236683663097
1p84,7w7q,63.4344360271689
1p84,7zwf,66.75766914453095
1p84,7ufw,84.46265419852843
1p84,8axh,64.72602797601307
1p84,7wvg,113.94856225109976
1p84,7ubs,106.96832295366235
1p84,8dgr,75.31760941820407
1p84,7uc8,86.71542183295779
1p84,8cge,73.40083211408843
1p84,8dy3,139.5571300541589
1p84,8dy4,83.99096462792212
1p84,8dy0,90.89672948053148
1p84,7ucq,109.80775814306267
1p84,8dzv,336.0270306088509
1p84,8dy1,90.00685300695787
1p84,8ezl,79.0695360104243
1p84,8ezm,60.10438012647933
1p84,8ek5,59.33868968321144
1p84,8dy5,90.49375114462791
1p84,8dy2,76.92424745089173
1p84,8h73,49.04563526954126
1p84,8gho,43.2860026945653
1p84,8ezk,58.989968183853314
1p84,8h3b,59.040151169540685
1p84,8gv7,113.97411091130807
1p84,8ia6,67.61551122709152
1p84,8hyl,57.68543038929225
1p84,8iqp,61.39117560547372
1p84,8jow,69.60145035424364
1p84,8iqq,47.443631970116854
1p84,8iqr,71.6271162874373
1p84,7pa6,137.70949587281058
1p84,8iqs,84.03186256776162
1p84,7pa7,87.14238593319378
1p84,8rpe,60.77728518635157
1p84,8jyq,70.57803120284998
1p84,8i5l,72.10806017426066
1p84,8pmz,48.07949690733637
1p84,8sow,74.96311850925677
1p84,8soz,72.88569041198815
1p84,8rz1,56.24620685642862
1p84,8pww,55.19434330675042
1p84,8vrr,67.46771723950675
1p84,8s4h,89.67913264003369
1p84,8wfh,68.19333523238471
1p84,8rz0,42.83863856543781
1p84,8ytn,57.758448610283914
1p84,8v8f,67.48503154909628
1p84,8wsq,55.825682229879085
1p84,8pwv,59.704216595494785
1p84,8yto,65.44957072373924
1p84,8ytp,77.80986822854489
1p84,8vrs,68.48850719357661
1p84,8r4u,80.30949742516806
1p84,8zpu,103.89940007935971
1p84,9g6q,70.37282566696132
1p84,9cn2,51.93306700220896
1p84,9hy1,54.14552260402146
1p84,9hy2,59.294311360591045
1p84,9d7y,76.80643203132574
1p84,8wfm,74.20910385390972
1p84,9h4r,86.70189410087166
1p84,9hy3,59.30158260650591
1p84,9hy5,76.24302888047805
1qle,1qok,48.843525147491704
1p84,9h4s,88.1235894229434
1qle,1svz,78.73132215758865
1qle,1ua6,35.84223752994781
1p84,9kep,61.74056749000776
1p84,9kat,76.84838286999168
1qle,1uac,35.71573096798427
1qle,1vfa,61.589895591821694
1p84,8yj7,71.5109676894621
1p84,9iut,79.17150758034592
1qle,1wz1,52.85954576207567
1p84,8r4q,71.07733042313822
1qle,1vfb,55.55843858726026
1qle,1x9q,47.00947107109734
1p84,8r4o,72.18046329439682
1qle,1wt5,40.73359909968292
1qle,2bfv,57.24915616492624
1qle,2bjm,34.20872655468423
1qle,2cju,50.22351279655794
1qle,2d7t,56.84588701029246
1qle,2dlf,55.65136634185631
1qle,2a9m,36.82976983207021
1qle,2a9n,37.87152281287486
1qle,2ap2,45.15133734922702
1p84,8zd5,98.67210188087942
1qle,1xiw,44.89259618586781
1qle,2dqc,36.12445379116725
1qle,2dqd,36.2048689462077
1qle,2dqe,36.26870011255659
1qle,2dqg,36.29138271231344
1qle,2dqh,36.128331006377536
1qle,2dqi,36.0025615781568
1qle,2e27,60.526987553715976
1qle,2dqj,36.28134583774535
1qle,2eiz,86.19113617916351
1qle,2eks,55.44630558260025
1qle,2gjj,52.557720028003715
1qle,2gki,162.4698110410171
1qle,2dqf,44.424747053667794
1qle,2gsg,26.065012577448623
1qle,2otw,57.55205711742496
1qle,2uzi,54.053102159178174
1qle,2uud,30.6289212146644
1qle,2vh5,53.801402407486634
1qle,2yss,76.98519458184096
1qle,3a6b,35.957125171549855
1qle,3a67,36.122172407213895
1qle,2yc1,75.55209164000595
1qle,2otu,79.44877724934445
1qle,2xtj,76.51590574600277
1qle,3a6c,35.96486003252341
1qle,2znx,98.22359921282964
1qle,2ybr,85.63691477621755
1qle,2znw,98.44860991515884
1qle,3dv4,73.64617104183348
1qle,3dur,72.87916222534409
1qle,3dv6,86.50140772345186
1qle,3dus,79.0855019004919
1qle,3duu,80.99281836450324
1qle,3esu,40.863419652253455
1qle,3et9,41.03162794621118
1qle,3gkz,61.63578590341555
1qle,3gm0,62.135404549589396
1qle,3esv,56.78873373777099
1qle,2ibz,72.32560390920582
1qle,3h3p,89.30868251540119
1qle,3ehb,49.74380383988572
1qle,3auv,124.72090547901891
1qle,3h3b,65.59193866197452
1qle,3umt,51.56969770387492
1qle,3u6r,45.60299234397413
1qle,3hb3,48.97133652731377
1qle,3uyp,34.535753673212206
1qle,3lhp,65.3206596918242
1qle,3uzq,42.436891264067675
1qle,3ux9,31.42051796519879
1qle,3uzv,84.8017213997408
1qle,3lh2,52.31203276864313
1qle,3uze,67.31790468340428
1qle,3juy,79.54475740337107
1qle,3wbd,126.1744371200985
1qle,4gqp,64.76411587371025
1qle,4ffy,97.72160131307088
1qle,4h0g,35.08909059505398
1qle,4h0h,82.53932746549522
1qle,4buh,73.09039769383722
1qle,4h0i,82.46385250678209
1qle,4laq,75.79077213112788
1qle,4lar,62.61766786281989
1qle,4las,61.53500547358977
1qle,4lci,59.40176950212895
1qle,4lrn,65.15897410307625
1qle,43c9,49.245739436083184
1qle,43ca,48.73176679576594
1qle,4ob5,64.20409318046828
1qle,4ouo,51.876148182560605
1qle,4p48,52.466523307119196
1qle,4p49,50.34921234743271
1qle,4nik,34.09823775015236
1qle,4qxt,82.69570491301414
1qle,4qy8,48.77269107063105
1qle,4qyo,48.72127711316829
1qle,4r3s,70.88670871960696
1qle,4m62,82.67708877254408
1qle,4m8q,76.0254727483064
1qle,4llv,137.43189919450992
1qle,4ut7,80.30522163488412
1qle,4xvj,61.90242912567207
1qle,4rav,74.45666870494937
1qle,4uu9,85.51797843355034
1qle,4z0x,50.44627983196284
1qle,4yjz,241.12779701730852
1qle,5a2i,60.24321675998147
1qle,5a2j,65.68713432420758
1qle,5a2k,59.29337549889257
1qle,4rzc,101.01707088187148
1qle,5a2l,65.81060283915583
1qle,4yqx,46.624600412366235
1qle,4y5y,86.89433201720459
1qle,5ayu,54.19112736930189
1qle,5b3n,71.43793478534353
1qle,5c2b,40.64287055316762
1qle,3cx5,70.1876888270262
1qle,5dfw,45.93957218047111
1qle,5c6w,86.68088738540912
1qle,5aam,79.76342381379341
1qle,4y5v,150.56541506974034
1qle,3cxh,70.41186992171076
1qle,5cba,84.45515069582368
1qle,5cbe,71.35936716956834
1qle,5fxc,58.99113212522491
1qle,5grv,98.1571978220614
1qle,5dhv,53.32955721277808
1qle,5dhx,89.12222691540958
1qle,5fcs,89.06757180170287
1qle,5i4f,88.15379455692323
1qle,5grw,66.44835442917203
1qle,5grx,61.75951960564375
1qle,5gry,54.05036658482362
1qle,5grz,89.01391063841858
1qle,5gs3,48.215067911040755
1qle,5gru,81.36312003253728
1qle,5j74,93.2080652876537
1qle,5f72,175.4731239610745
1qle,5j75,115.8479808512614
1qle,5kve,150.7131205256148
1qle,5lwy,80.97525544535014
1qle,5n7b,77.76443952201276
1qle,5jyl,77.42343559036198
1qle,5lx9,81.38888237302857
1qle,5lxa,81.82491805154581
1qle,5lxg,41.86421609859186
1qle,5npi,40.94945966023447
1qle,5jym,56.27536034342932
1qle,5owp,59.390244869567
1qle,5vf2,48.65569566656393
1qle,5vf6,27.34814062734198
1qle,5npj,127.83485938585171
1qle,5wn9,70.52141721429274
1qle,5xcq,81.8505988582488
1qle,5wym,73.44217012237984
1qle,5lbs,95.22738693955863
1qle,5xcs,72.48738821878169
1qle,5xct,53.16126320832489
1qle,5xcx,48.06728654040131
1qle,5xcr,55.57763611978306
1qle,5tbd,90.18987058681022
1qle,5ogi,126.22737529093577
1qle,5xcu,50.54120367299765
1qle,5xcv,84.83064237252627
1qle,5yy4,66.86495453561953
1qle,5yd5,49.45533003983081
1qle,5xwd,66.91224748367185
1qle,6cbp,79.99421229866869
1qle,5yd3,59.71718574478343
1qle,5yd4,59.59351367096403
1qle,6a79,77.10881006994913
1qle,6cf2,150.9452907736822
1qle,6a78,77.058525262877
1qle,6dsi,108.69731965462069
1qle,6ehv,67.14134640418222
1qle,6ehw,71.93778222607028
1qle,6ehx,92.29585091833414
1qle,5gs1,129.3906091933363
1qle,6ehy,77.31489103965444
1qle,6ba5,70.02166019126551
1qle,6cvk,110.92885647406725
1qle,6frj,59.34093901311555
1qle,6fzq,59.498570278365186
1qle,6fzr,77.94269129645082
1qle,6crk,132.78711703301192
1qle,6ban,88.69345943568258
1qle,6ejm,58.51043682427488
1qle,6ek2,90.05950586042812
1qle,6ejg,126.08652328067673
1qle,6g8r,52.35153270858799
1qle,6ffj,41.09403747047474
1qle,6j5d,49.94593559917613
1qle,6j5f,50.033627208872836
1qle,6j14,82.00219861636552
1qle,6j9o,88.91753753181338
1qle,6ivz,105.86907737771998
1qle,6k65,96.29272850420094
1qle,6h3t,46.56746581333741
1qle,6k4z,54.710802192716606
1qle,6i07,114.28303280577835
1qle,6ks0,41.97609622757804
1qle,6ks1,48.55708246667494
1qle,6j71,688.4747615279064
1qle,6lfv,47.435685961924364
1qle,6lcs,92.7596588907435
1qle,6lfw,60.42346217161896
1qle,6lfx,49.57385574349406
1qle,6kr0,83.3948936204846
1qle,6kyz,102.38779584250769
1qle,6p79,27.008093182162423
1qle,6osh,61.99422754457993
1qle,6osv,75.93845562029851
1qle,6lz4,75.20515506712906
1qle,6pil,59.09020030113958
1qle,6qb3,80.11315946013787
1qle,6oan,129.09734406152884
1qle,6qb4,50.932453853347084
1qle,6lgw,116.6461802981263
1qle,6qb9,73.33722483011805
1qle,6kz0,113.27523140813194
1qle,6tgg,59.40259921881639
1qle,6qfc,80.57095897528612
1qle,6pk8,53.89600912273907
1qle,6qf9,72.29452087104723
1qle,6tou,94.09036049982345
1qle,6pcu,132.6344368856649
1qle,6uy3,71.90801676001124
1qle,6qf6,132.99529707065133
1qle,6vrp,87.22983872684785
1qle,6ol7,349.06187762935895
1qle,6vun,63.547902140864196
1qle,6vup,70.69273278307217
1qle,6vuo,47.420683422470375
1qle,6uup,374.69377991317896
1qle,6wzn,39.40309546116897
1qle,6tnp,52.71605040997915
1qle,6yx9,81.27430951747336
1qle,6yxd,81.11244039113416
1qle,6y6c,80.91686605638073
1qle,6vug,128.36315159035732
1qle,7a3o,47.229984873666446
1qle,6iw2,60.49685537916119
1qle,7cea,82.9817176727272
1qle,7eq3,99.70039450952368
1qle,7kbm,72.3782481903969
1qle,7kbo,71.39028200920775
1qle,7aql,113.63955396579247
1qle,7a3q,313.8170694864878
1qle,7km6,89.10122912178697
1qle,7ceb,39.35633009992768
1qle,6vep,112.22141444456824
1qle,7jum,38.45363477361944
1qle,7u9e,60.9927796160681
1qle,7rk1,72.12272166418832
1qle,7rk2,80.71825610401929
1qle,7tzh,114.28419750468318
1qle,7u9w,48.890412707661476
1qle,7jtr,236.47068546996348
1qle,7k93,61.80186292447932
1qle,7ua2,115.91818706057435
1qle,7df1,110.5933284442636
1qle,7kd6,80.84579253648111
1qle,7ua8,83.55048422158792
1qle,7url,62.57742517904867
1qle,7w7q,42.63329942496487
1qle,7vyt,51.788185793568296
1qle,8axh,59.30619172842451
1qle,7wvg,79.42354580091518
1qle,7ufw,101.84640482038998
1qle,7zwf,53.37518798258639
1qle,8dgr,84.68699545549076
1qle,7ubs,127.96546631443258
1qle,8dy3,126.53011370098689
1qle,8cge,86.35104234184614
1qle,8dy4,69.90983860705548
1qle,7uc8,113.03623922600977
1qle,7ucq,94.32992976294122
1qle,8dy0,75.93474320013185
1qle,8dzv,278.02677024618094
1qle,8dy1,116.13192730708312
1qle,8ezm,90.01904357830027
1qle,8ezl,96.22641258497302
1qle,8dy2,73.27695910660557
1qle,8dy5,118.70399069303153
1qle,8ek5,75.93691482887354
1qle,8gho,56.986334318825165
1qle,8h73,33.78281582591235
1qle,8ezk,85.33249680475463
1qle,8h3b,43.694384503346676
1qle,8gv7,79.43530954745866
1qle,8ia6,72.2358623083963
1qle,8hyl,55.29158166182819
1qle,8iqq,63.134625697439986
1qle,8iqp,40.535781235971314
1qle,8jow,55.51631443891952
1qle,8iqr,94.00526131460386
1qle,8iqs,107.50821923887649
1qle,7pa6,158.64075705972488
1qle,7pa7,85.38070602428749
1qle,8jyq,86.51832806357565
1qle,8rpe,75.82549129065409
1qle,8i5l,50.99951296100934
1qle,8pmz,70.21451967744477
1qle,8sow,48.176480182369104
1qle,8soz,49.066454527705396
1qle,8pww,87.49841266383109
1qle,8rz1,51.58743168329537
1qle,8vrr,73.22355288271608
1qle,8s4h,62.19648016053577
1qle,8wfh,84.88424494600976
1qle,8rz0,67.29004327198815
1qle,8wsq,66.75243692100048
1qle,8v8f,90.77629521477965
1qle,8ytn,51.758428261678915
1qle,8pwv,84.35001388849449
1qle,8yto,73.1913525552027
1qle,8ytp,71.56989062395833
1qle,8r4u,109.40237010751018
1qle,8vrs,95.3706630932009
1qle,9cn2,63.44372726863967
1qle,8zpu,73.2780049632388
1qle,9g6q,71.6482659616778
1qle,8wfm,127.79304856520433
1qle,9d7y,60.27547785394332
1qle,9hy2,85.4186345706376
1qle,9hy1,64.25121880293071
1qle,9hy3,85.50970055765437
1qle,9hy5,56.13308758388671
1qok,1svz,44.98069747556158
1qle,9h4r,97.15152927063858
1qok,1ua6,33.38241096371599
1qok,1uac,23.558803629061682
1qok,1vfa,33.87941978016838
1qle,9h4s,49.827678571584435
1qok,1vfb,50.79259444908662
1qle,9kat,72.89632447250607
1qok,1wz1,73.84003125206898
1qok,1wt5,19.151119244908823
1qok,1x9q,53.59740008979008
1qok,2a9m,61.83261515951564
1qok,2a9n,19.33178116935968
1qok,2bfv,23.73070056545693
1qok,1xiw,41.64335543127621
1qok,2ap2,44.212024357389
1qle,9kep,63.69417240059832
1qok,2bjm,51.06578190844992
1qok,2d7t,27.22938015149987
1qok,2cju,43.54931000766591
1qok,2dlf,23.368232250651893
1qok,2dqc,32.8679961358959
1qok,2dqd,32.55893526198844
1qok,2dqe,32.61243836062488
1qle,9iut,48.37487666801394
1qok,2dqg,32.688805638899545
1qok,2dqh,32.81713340634649
1qok,2e27,23.874965864342528
1qok,2dqi,33.18384982103651
1qok,2dqf,43.67428391797202
1qok,2dqj,32.66054868968283
1qok,2eiz,48.10436323652295
1qok,2eks,34.038052101874946
1qle,8r4o,86.89908411402817
1qok,2gjj,44.65671854039327
1qok,2gki,196.76932991785932
1qok,2gsg,48.637288070958235
1qle,8r4q,86.92493168404243
1qok,2otw,32.26356684834092
1qok,2uzi,20.218643425159083
1qle,8yj7,85.2890789401489
1qok,2uud,43.737253196919966
1qok,2vh5,20.041661024670912
1qok,2yss,42.4886583518185
1qok,2otu,46.48495325813721
1qok,3a67,32.95022792572325
1qok,2yc1,58.87012504709178
1qok,2xtj,46.835966270843535
1qok,3a6b,32.93393503129482
1qok,2znw,53.97677798543658
1qok,2znx,54.47684570800426
1qok,2ybr,43.2186020815224
1qok,3a6c,32.95047099888325
1qok,3dv4,55.606026633032435
1qok,3dv6,60.7857357483565
1qok,3dur,39.42635093872517
1qle,8zd5,96.27037533098569
1qok,3dus,53.83907983231442
1qok,3duu,48.32481376909902
1qok,3esu,16.538343029803244
1qok,3gm0,37.32269097607711
1qok,3et9,16.627495561424844
1qok,3gkz,36.93503937364995
1qok,2ibz,47.57646317121467
1qok,3esv,24.053873181088356
1qok,3h3p,57.38595390319824
1qok,3auv,113.53482586502764
1qok,3ehb,79.67641073944789
1qok,3umt,36.23337640913706
1qok,3h3b,36.84800754466527
1qok,3lhp,32.77832569112169
1qok,3u6r,22.93972893522227
1qok,3hb3,78.48047530355142
1qok,3uyp,34.30300011771066
1qok,3uzq,26.94856768792571
1qok,3uzv,52.29994269821542
1qok,3lh2,32.351128858426385
1qok,3wbd,88.03424721839889
1qok,3ux9,45.84314673509863
1qok,3juy,43.034760895444634
1qok,3uze,40.406294395223284
1qok,4ffy,72.45746564865112
1qok,4gqp,36.70779700480202
1qok,4h0g,23.273728987375897
1qok,4buh,40.942783014677325
1qok,4h0h,67.84034908971479
1qok,4h0i,68.76066320082721
1qok,4lar,36.93808643799632
1qok,4laq,56.46695414686625
1qok,4las,36.818800600552464
1qok,4lci,21.919788109533716
1qok,43c9,47.356829319030616
1qok,4lrn,48.36310801885824
1qok,43ca,48.78361939673728
1qok,4ouo,97.95871810240892
1qok,4ob5,37.623471852420835
1qok,4p48,45.58886487433251
1qok,4p49,19.5627300670431
1qok,4nik,30.52156474048202
1qok,4qxt,58.09059339482734
1qok,4qyo,22.95122096028631
1qok,4r3s,41.16681511813857
1qok,4qy8,22.88984747129408
1qok,4m62,45.11179260065347
1qok,4m8q,52.170664149429165
1qok,4llv,89.13967581807569
