PDB1,PDB2,Frechet_Distance
1j1p,6tnp,68.33296203613281
1j1p,6vun,67.4358139038086
1j1p,6vup,79.59370422363281
1j1p,6vuo,78.91178131103516
1j1p,6wzn,126.10308074951172
1j1p,6vug,113.98043060302734
1j1p,6y6c,104.40884399414062
1j1p,6yx9,102.93087005615234
1j1p,6yxd,100.36580657958984
1j1p,6vep,136.66334533691406
1j1p,7cea,78.20113372802734
1j1p,7a3o,109.14205169677734
1j1p,7aql,104.45299530029297
1j1p,7eq3,124.96452331542969
1j1p,7a3q,349.8210754394531
1j1p,7ceb,71.36212921142578
1j1p,7jum,131.7017822265625
1j1p,7kbm,80.73400115966797
1j1p,7kbo,81.7500228881836
1j1p,7df1,142.0040283203125
1j1p,7jtr,316.4881896972656
1j1p,7km6,98.19268035888672
1j1p,7k93,89.29423522949219
1j1p,7rk1,72.67607116699219
1j1p,7kd6,144.91378784179688
1j1p,7rk2,100.02591705322266
1j1p,7tzh,131.88540649414062
1j1p,7u9e,82.18891906738281
1j1p,7u9w,38.992401123046875
1j1p,7ua2,148.38442993164062
1j1p,7ua8,113.61715698242188
1j1p,7pa6,235.29200744628906
1j1p,7pa7,147.59556579589844
1j1p,7ubs,140.4318389892578
1j1p,7uc8,129.83981323242188
1j1p,7url,97.45225524902344
1j1p,7w7q,48.72552490234375
1j1p,7vyt,115.02606964111328
1j1p,7ufw,134.0492706298828
1j1p,8axh,55.38735580444336
1j1p,7zwf,52.293113708496094
1j1p,7ucq,115.69705200195312
1j1p,7wvg,83.75448608398438
1j1p,8dgr,83.68040466308594
1j1p,8cge,81.9589614868164
1j1p,8dy3,147.99276733398438
1j1p,8dy0,82.02336120605469
1j1p,8dy4,63.06057357788086
1j1p,8dy1,133.77291870117188
1j1p,8dzv,321.1405944824219
1j1p,8dy2,90.0113754272461
1j1p,8dy5,163.97962951660156
1j1p,8ek5,106.94886779785156
1j1p,8ezl,95.0164566040039
1j1p,8ezm,87.04581451416016
1j1p,8ezk,90.99623107910156
1j1p,8gho,88.42752838134766
1j1p,8h73,69.03816986083984
1j1p,8h3b,38.362815856933594
1j1p,8gv7,83.768310546875
1j1p,8ia6,83.70680236816406
1j1p,8hyl,63.52596664428711
1j1p,8iqp,54.94755554199219
1j1p,8iqq,98.17524719238281
1j1p,8iqr,102.35588836669922
1j1p,8i5l,72.26500701904297
1j1p,8iqs,103.53068542480469
1j1p,8jow,79.71434783935547
1j1p,8jyq,107.0760269165039
1j1p,8pmz,92.2308349609375
1j1p,8pww,105.30402374267578
1j1p,8pwv,121.45894622802734
1j1p,8rpe,70.28089904785156
1j1p,8r4u,141.40249633789062
1j1p,8r4o,133.01780700683594
1j1p,8rz0,92.53333282470703
1j1p,8r4q,133.3634490966797
1j1p,8rz1,51.24711608886719
1j1p,8sow,40.5729866027832
1j1p,8soz,39.43388748168945
1j1p,8s4h,101.16915893554688
1j1p,8vrr,81.42362213134766
1j1p,8wfh,93.50698852539062
1j1p,8v8f,88.1109390258789
1j1p,8wsq,111.73163604736328
1j1p,8vrs,91.8272476196289
1j1p,8ytn,53.608375549316406
1j1p,8yto,90.44414520263672
1j1p,8ytp,78.53955841064453
1j1p,8wfm,139.60382080078125
1j1p,8zpu,82.58145904541016
1j1p,9cn2,85.93415832519531
1j1p,9g6q,79.18169403076172
1j1p,8yj7,113.84986877441406
1j1p,9d7y,113.13670349121094
1j1p,9hy1,72.23515319824219
1j1p,9h4r,103.5127944946289
1j1p,9hy2,93.78828430175781
1j1p,9hy3,93.84428405761719
1j1p,8zd5,106.9704360961914
1j1p,9h4s,117.90119934082031
1j1p,9hy5,48.95915985107422
1j1p,9kat,110.52971649169922
1j1p,9kep,67.04045104980469
1j1x,1jhl,89.01477813720703
1j1p,9iut,76.15150451660156
1j1x,1jv5,95.54035949707031
1j1x,1jp5,53.432376861572266
1j1x,1kip,57.51105880737305
1j1x,1kiq,57.59870910644531
1j1x,1ktr,67.08602905273438
1j1x,1kir,57.32337951660156
1j1x,1mfa,65.89850616455078
1j1x,1moe,95.4676284790039
1j1x,1lmk,99.94508361816406
1j1x,1mqk,61.8326416015625
1j1x,1mvu,156.57473754882812
1j1x,1n4x,38.91976547241211
1j1x,1kb9,106.6298599243164
1j1x,1nma,91.98747253417969
1j1x,1nmb,90.67888641357422
1j1x,1oaq,51.329402923583984
1j1x,1nqb,67.46430969238281
1j1x,1nmc,209.52447509765625
1j1x,1oau,90.59623718261719
1j1x,1oar,90.47698211669922
1j1x,1oax,89.86083984375
1j1x,1oay,89.11180114746094
1j1x,1ocw,52.733402252197266
1j1x,1oaz,84.17401885986328
1j1x,1p4b,72.7110366821289
1j1x,1p4i,90.74430847167969
1j1x,1qok,47.218910217285156
1j1x,1kyo,129.98004150390625
1j1x,1svz,82.29027557373047
1j1x,1ua6,2.60024094581604
1j1x,1vfa,76.21422576904297
1j1x,1uac,78.95124053955078
1j1x,1vfb,57.39506149291992
1j1x,1qle,104.00164794921875
1j1x,1wt5,52.087894439697266
1j1x,1wz1,66.65066528320312
1j1x,1x9q,79.48577880859375
1j1x,2a9m,72.62971496582031
1j1x,2a9n,40.81071472167969
1j1x,1p84,106.84616088867188
1j1x,2bfv,72.81059265136719
1j1x,1xiw,71.11861419677734
1j1x,2bjm,55.078365325927734
1j1x,2cju,48.17753219604492
1j1x,2d7t,65.2909927368164
1j1x,2ap2,70.44122314453125
1j1x,2dlf,69.11149597167969
1j1x,2dqc,0.552009105682373
1j1x,2dqd,1.2204575538635254
1j1x,2dqe,0.7023389935493469
1j1x,2dqh,0.9671807885169983
1j1x,2dqg,0.8858465552330017
1j1x,2dqi,2.4325666427612305
1j1x,2dqf,77.33370208740234
1j1x,2e27,67.29521179199219
1j1x,2dqj,0.8134801387786865
1j1x,2eiz,88.9140396118164
1j1x,2eks,52.15026092529297
1j1x,2gjj,76.64596557617188
1j1x,2gki,227.79052734375
1j1x,2gsg,71.90872192382812
1j1x,2otw,59.73303985595703
1j1x,2uud,54.01502990722656
1j1x,2otu,78.07113647460938
1j1x,2uzi,59.93251037597656
1j1x,2vh5,60.1288948059082
1j1x,2yc1,93.7459716796875
1j1x,2xtj,99.44062805175781
1j1x,2ybr,114.3777847290039
1j1x,2ibz,106.60539245605469
1j1x,2yss,97.00923919677734
1j1x,3a67,0.5553240180015564
1j1x,3a6b,1.4141130447387695
1j1x,2znw,115.01673889160156
1j1x,2znx,115.59757232666016
1j1x,3a6c,1.226029634475708
1j1x,3dur,77.1861801147461
1j1x,3dus,73.0094985961914
1j1x,3auv,161.93409729003906
1j1x,3dv4,64.9436264038086
1j1x,3duu,72.87739562988281
1j1x,3dv6,85.12105560302734
1j1x,3esu,33.51093673706055
1j1x,3esv,63.11317825317383
1j1x,3et9,34.329322814941406
1j1x,3ehb,95.18598937988281
1j1x,3gkz,51.94970703125
1j1x,3gm0,52.06049346923828
1j1x,3h3p,96.03610229492188
1j1x,3h3b,72.17923736572266
1j1x,3hb3,93.86964416503906
1j1x,3cx5,129.20712280273438
1j1x,3cxh,128.853515625
1j1x,3juy,77.74272918701172
1j1x,3u6r,52.63658905029297
1j1x,3lhp,74.99365234375
1j1x,3umt,46.2653694152832
1j1x,3lh2,90.74483489990234
1j1x,3uyp,45.931758880615234
1j1x,3ux9,64.09608459472656
1j1x,3uze,70.88050079345703
1j1x,3uzq,55.515201568603516
1j1x,3uzv,94.15299224853516
1j1x,3wbd,114.59446716308594
1j1x,4buh,85.68472290039062
1j1x,4ffy,92.43464660644531
1j1x,4gqp,58.735164642333984
1j1x,43c9,51.198341369628906
1j1x,4h0g,39.27320861816406
1j1x,43ca,52.3935432434082
1j1x,4h0h,73.89352416992188
1j1x,4laq,68.32471466064453
1j1x,4h0i,74.14054107666016
1j1x,4lar,54.523193359375
1j1x,4las,52.000160217285156
1j1x,4lci,51.3048210144043
1j1x,4lrn,65.74919128417969
1j1x,4nik,74.96620178222656
1j1x,4m62,81.16676330566406
1j1x,4llv,154.38095092773438
1j1x,4ob5,56.5178337097168
1j1x,4m8q,105.14926147460938
1j1x,4ouo,99.53583526611328
1j1x,4p48,50.032527923583984
1j1x,4p49,68.91818237304688
1j1x,4qxt,85.57428741455078
1j1x,4qy8,48.17719268798828
1j1x,4qyo,40.255374908447266
1j1x,4r3s,65.71324157714844
1j1x,4ut7,76.57616424560547
1j1x,4rav,83.5255355834961
1j1x,4xvj,59.5251350402832
1j1x,4uu9,108.60696411132812
1j1x,4rzc,107.89354705810547
1j1x,4yjz,270.8565979003906
1j1x,4z0x,53.6066780090332
1j1x,4y5y,98.94204711914062
1j1x,5a2i,56.22846221923828
1j1x,4yqx,81.82079315185547
1j1x,5a2j,57.943538665771484
1j1x,4y5v,187.73609924316406
1j1x,5a2k,55.106651306152344
1j1x,5a2l,57.86738204956055
1j1x,5ayu,83.80354309082031
1j1x,5b3n,63.357566833496094
1j1x,5c2b,35.038822174072266
1j1x,5aam,86.50189208984375
1j1x,5c6w,110.88735961914062
1j1x,5dfw,47.59800720214844
1j1x,5cba,97.70721435546875
1j1x,5cbe,103.26563262939453
1j1x,5dhv,55.05914306640625
1j1x,5fcs,92.63556671142578
1j1x,5fxc,55.53132247924805
1j1x,5dhx,86.46283721923828
1j1x,5grv,101.646240234375
1j1x,5grw,77.20594787597656
1j1x,5f72,186.51766967773438
1j1x,5grx,53.184234619140625
1j1x,5gru,87.60211944580078
1j1x,5gry,71.69527435302734
1j1x,5grz,106.69933319091797
1j1x,5i4f,91.32172393798828
1j1x,5gs3,47.8441276550293
1j1x,5j74,91.28601837158203
1j1x,5j75,140.34153747558594
1j1x,5jyl,91.81980895996094
1j1x,5kve,166.63157653808594
1j1x,5jym,94.12384796142578
1j1x,5lwy,99.57398223876953
1j1x,5lx9,103.32733917236328
1j1x,5lxa,103.18206024169922
1j1x,5lbs,169.3095245361328
1j1x,5n7b,80.63016510009766
1j1x,5lxg,64.33826446533203
1j1x,5npi,104.6908950805664
1j1x,5npj,194.28866577148438
1j1x,5owp,55.24188232421875
1j1x,5gs1,190.85328674316406
1j1x,5vf2,42.37953186035156
1j1x,5vf6,38.10283279418945
1j1x,5wn9,67.45731353759766
1j1x,5ogi,218.4368133544922
1j1x,5wym,84.18096923828125
1j1x,5tbd,91.52928924560547
1j1x,5xcq,90.15888214111328
1j1x,5xct,63.83641052246094
1j1x,5xcs,93.71044921875
1j1x,5xcr,76.63873291015625
1j1x,5xcx,91.19227600097656
1j1x,5xcu,65.0384292602539
1j1x,5xcv,155.70054626464844
1j1x,5xwd,97.80767822265625
1j1x,5yd5,60.580360412597656
1j1x,5yy4,72.7332534790039
1j1x,5yd3,66.28453063964844
1j1x,5yd4,66.12496185302734
1j1x,6a78,80.59136962890625
1j1x,6a79,81.13143157958984
1j1x,6cbp,88.34683990478516
1j1x,6cf2,167.9187469482422
1j1x,6ba5,58.930931091308594
1j1x,6ban,81.37872314453125
1j1x,6dsi,108.28997802734375
1j1x,6ehv,57.81332778930664
1j1x,6ehw,62.91598892211914
1j1x,6cvk,115.15359497070312
1j1x,6crk,158.76258850097656
1j1x,6ehx,84.67089080810547
1j1x,6ehy,80.7900619506836
1j1x,6ejg,160.2113494873047
1j1x,6ejm,58.24171447753906
1j1x,6ek2,110.37826538085938
1j1x,6frj,55.1335563659668
1j1x,6fzq,55.3712043762207
1j1x,6fzr,80.66627502441406
1j1x,6g8r,89.89594268798828
1j1x,6ffj,74.28815460205078
1j1x,6h3t,67.81268310546875
1j1x,6i07,131.02452087402344
1j1x,6ivz,114.85940551757812
1j1x,6j14,90.42713165283203
1j1x,6j5d,55.06666564941406
1j1x,6j5f,55.37095642089844
1j1x,6j9o,86.04058837890625
1j1x,6k4z,68.32461547851562
1j1x,6k65,128.33685302734375
1j1x,6j71,774.451416015625
1j1x,6ks0,65.74161529541016
1j1x,6ks1,53.24369430541992
1j1x,6kr0,137.9344024658203
1j1x,6lcs,110.73275756835938
1j1x,6kyz,107.12503814697266
1j1x,6lfv,56.692569732666016
1j1x,6lfw,71.87508392333984
1j1x,6lfx,60.199371337890625
1j1x,6lz4,107.7959213256836
1j1x,6iw2,125.87725067138672
1j1x,6kz0,119.47457885742188
1j1x,6osh,71.23072052001953
1j1x,6lgw,143.77191162109375
1j1x,6p79,67.46913146972656
1j1x,6osv,76.23123168945312
1j1x,6oan,196.92909240722656
1j1x,6pil,55.245914459228516
1j1x,6qb3,80.3332748413086
1j1x,6qb4,53.85953903198242
1j1x,6pk8,71.95677185058594
1j1x,6pcu,150.9417266845703
1j1x,6ol7,348.7582092285156
1j1x,6qb9,99.8038558959961
1j1x,6qfc,77.78679656982422
1j1x,6qf9,87.53636169433594
1j1x,6tgg,55.04330825805664
1j1x,6tou,92.2324447631836
1j1x,6qf6,154.8944854736328
1j1x,6uy3,106.74906921386719
1j1x,6uup,374.5406494140625
1j1x,6vrp,87.83733367919922
1j1x,6tnp,68.2088394165039
1j1x,6vun,67.48934173583984
1j1x,6vup,79.53192138671875
1j1x,6vuo,79.02140045166016
1j1x,6wzn,126.13899993896484
1j1x,6vug,113.9189224243164
1j1x,6y6c,104.33131408691406
1j1x,6yx9,102.92703247070312
1j1x,6yxd,100.3615951538086
1j1x,6vep,136.72267150878906
1j1x,7a3o,109.2308578491211
1j1x,7cea,78.16948699951172
1j1x,7aql,104.40248107910156
1j1x,7eq3,124.94267272949219
1j1x,7a3q,349.81317138671875
1j1x,7ceb,71.33686828613281
1j1x,7jum,131.73605346679688
1j1x,7kbm,80.67292022705078
1j1x,7kbo,81.5495834350586
1j1x,7df1,142.32608032226562
1j1x,7jtr,316.4391174316406
1j1x,7km6,98.06376647949219
1j1x,7k93,89.05768585205078
1j1x,7rk1,72.65737915039062
1j1x,7kd6,144.86318969726562
1j1x,7rk2,100.03204345703125
1j1x,7tzh,131.7900390625
1j1x,7u9e,82.17127990722656
1j1x,7u9w,38.7803840637207
1j1x,7ua2,148.30184936523438
1j1x,7ua8,113.6434555053711
1j1x,7ubs,140.23793029785156
1j1x,7pa7,147.45596313476562
1j1x,7pa6,235.3438262939453
1j1x,7uc8,129.69305419921875
1j1x,7url,97.47803497314453
1j1x,7vyt,115.23070526123047
1j1x,7w7q,48.641475677490234
1j1x,7ufw,133.8160400390625
1j1x,8axh,55.36216354370117
1j1x,7zwf,52.250457763671875
1j1x,7ucq,115.65552520751953
1j1x,7wvg,83.71646118164062
1j1x,8dgr,83.7021484375
1j1x,8cge,81.87223052978516
1j1x,8dy3,148.02464294433594
1j1x,8dy0,81.97384643554688
1j1x,8dy4,63.004058837890625
1j1x,8dy1,133.75006103515625
1j1x,8dzv,321.0948181152344
1j1x,8dy2,90.11334991455078
1j1x,8dy5,163.9154510498047
1j1x,8ek5,106.81622314453125
1j1x,8ezm,87.01799011230469
1j1x,8ezl,94.87288665771484
1j1x,8ezk,90.95976257324219
1j1x,8gho,88.49603271484375
1j1x,8h73,69.05753326416016
1j1x,8h3b,38.11579513549805
1j1x,8gv7,83.73027038574219
1j1x,8ia6,83.6994857788086
1j1x,8hyl,63.4888801574707
1j1x,8iqp,54.9502067565918
1j1x,8iqq,98.25605010986328
1j1x,8iqr,102.36083984375
1j1x,8i5l,72.24266052246094
1j1x,8jow,79.46521759033203
1j1x,8iqs,103.43778228759766
1j1x,8jyq,107.18025970458984
1j1x,8pmz,92.34236907958984
1j1x,8pww,105.213623046875
1j1x,8pwv,121.44061279296875
1j1x,8rpe,70.2414779663086
1j1x,8r4u,141.42250061035156
1j1x,8rz0,92.49964904785156
1j1x,8r4o,133.02003479003906
1j1x,8r4q,133.3661651611328
1j1x,8rz1,51.0599365234375
1j1x,8sow,40.44152069091797
1j1x,8soz,39.318111419677734
1j1x,8vrr,81.4903793334961
1j1x,8s4h,101.28042602539062
1j1x,8wfh,93.43694305419922
1j1x,8v8f,88.10350799560547
1j1x,8wsq,111.75953674316406
1j1x,8vrs,91.8143539428711
1j1x,8ytn,53.713096618652344
1j1x,8yto,90.45953369140625
1j1x,8ytp,78.64691925048828
1j1x,8wfm,139.6502227783203
1j1x,8zpu,82.46427917480469
1j1x,9cn2,85.70213317871094
1j1x,9g6q,79.08346557617188
1j1x,8yj7,113.90186309814453
1j1x,9d7y,113.30288696289062
1j1x,9hy1,72.22151947021484
1j1x,9h4r,103.20930480957031
1j1x,8zd5,106.97636413574219
1j1x,9hy2,93.77841186523438
1j1x,9h4s,117.98998260498047
1j1x,9hy3,93.83452606201172
1j1x,9hy5,49.087554931640625
1j1x,9kep,66.97173309326172
1j1x,9kat,110.47958374023438
1j1x,9iut,76.02986907958984
1jhl,1jp5,96.11933898925781
1jhl,1jv5,94.6255874633789
1jhl,1kip,54.759525299072266
1jhl,1kiq,54.60245132446289
1jhl,1kir,56.31252670288086
1jhl,1ktr,143.49612426757812
1jhl,1mfa,99.36965942382812
1jhl,1moe,118.27919006347656
1jhl,1lmk,122.65721893310547
1jhl,1mqk,94.47882843017578
1jhl,1mvu,134.48208618164062
1jhl,1n4x,102.92681121826172
1jhl,1kb9,182.64723205566406
1jhl,1nma,111.49922943115234
1jhl,1nmb,110.53357696533203
1jhl,1nqb,101.07084655761719
1jhl,1oaq,101.49169921875
1jhl,1nmc,233.9150390625
1jhl,1oar,143.46690368652344
1jhl,1oau,143.57875061035156
1jhl,1oax,142.79161071777344
1jhl,1oay,143.51031494140625
1jhl,1ocw,114.4814224243164
1jhl,1oaz,144.55096435546875
1jhl,1p4b,110.5809555053711
1jhl,1p4i,122.3899917602539
1jhl,1qok,99.2833480834961
1jhl,1kyo,127.77051544189453
1jhl,1svz,108.79135131835938
1jhl,1ua6,89.24675750732422
1jhl,1uac,128.1663055419922
1jhl,1vfa,123.96106719970703
1jhl,1qle,159.77096557617188
1jhl,1vfb,55.656227111816406
1jhl,1wt5,107.23941802978516
1jhl,1wz1,99.3425521850586
1jhl,1x9q,127.69546508789062
1jhl,1p84,182.8673858642578
1jhl,2a9m,127.59098052978516
1jhl,2a9n,98.0368423461914
1jhl,1xiw,97.44024658203125
1jhl,2bfv,103.47216796875
1jhl,2bjm,115.37848663330078
1jhl,2d7t,103.15724182128906
1jhl,2cju,98.18709564208984
1jhl,2ap2,139.6068115234375
1jhl,2dlf,122.06328582763672
1jhl,2dqd,88.85796356201172
1jhl,2dqc,89.06680297851562
1jhl,2dqe,88.71338653564453
1jhl,2dqg,88.83457946777344
1jhl,2dqh,89.21835327148438
1jhl,2dqi,89.16151428222656
1jhl,2dqf,145.79017639160156
1jhl,2e27,100.9312515258789
1jhl,2dqj,88.70359802246094
1jhl,2eiz,110.68359375
1jhl,2eks,84.186279296875
1jhl,2gjj,115.25807189941406
1jhl,2gki,223.05340576171875
1jhl,2gsg,124.4994125366211
1jhl,2otw,69.37358093261719
1jhl,2uud,101.76634216308594
1jhl,2uzi,106.52881622314453
1jhl,2otu,72.61715698242188
1jhl,2vh5,107.14348602294922
1jhl,2yc1,136.08583068847656
1jhl,2xtj,89.19770812988281
1jhl,2ybr,154.02267456054688
1jhl,2ibz,182.7224578857422
1jhl,2yss,113.70817565917969
1jhl,3a67,89.00662231445312
1jhl,3a6b,89.31983947753906
1jhl,2znw,130.61988830566406
1jhl,2znx,131.0880584716797
1jhl,3a6c,89.24769592285156
1jhl,3dur,98.34194946289062
1jhl,3dus,74.71595001220703
1jhl,3auv,189.93325805664062
1jhl,3dv4,57.16886901855469
1jhl,3duu,82.5107192993164
1jhl,3dv6,103.20599365234375
1jhl,3esu,78.30410766601562
1jhl,3esv,82.05915069580078
1jhl,3ehb,131.4175567626953
1jhl,3et9,78.34749603271484
1jhl,3gkz,88.15694427490234
1jhl,3gm0,88.4964828491211
1jhl,3h3p,108.91199493408203
1jhl,3h3b,116.23030090332031
1jhl,3hb3,129.87376403808594
1jhl,3cx5,126.84243774414062
1jhl,3cxh,127.51226806640625
1jhl,3juy,84.91160583496094
1jhl,3u6r,99.40824890136719
1jhl,3lhp,116.74903106689453
1jhl,3umt,85.31645965576172
1jhl,3uyp,99.6478042602539
1jhl,3lh2,144.45620727539062
1jhl,3ux9,130.67457580566406
1jhl,3uzv,118.48985290527344
1jhl,3uzq,92.17591857910156
1jhl,3uze,73.98809051513672
1jhl,3wbd,123.22320556640625
1jhl,4buh,114.9561767578125
1jhl,4ffy,100.87357330322266
1jhl,4gqp,89.82227325439453
1jhl,43c9,108.7375259399414
1jhl,43ca,107.29415893554688
1jhl,4h0g,88.8956298828125
1jhl,4h0h,82.82316589355469
1jhl,4laq,64.34873962402344
1jhl,4h0i,49.31706619262695
1jhl,4lar,88.37106323242188
1jhl,4las,88.12357330322266
1jhl,4lci,80.89804077148438
1jhl,4lrn,94.20051574707031
1jhl,4nik,126.04750061035156
1jhl,4m62,87.27908325195312
1jhl,4llv,142.8363494873047
1jhl,4ob5,110.04219055175781
1jhl,4m8q,118.98439025878906
1jhl,4ouo,88.96275329589844
1jhl,4p48,80.39984893798828
1jhl,4p49,121.29190826416016
1jhl,4qxt,105.52281188964844
1jhl,4qy8,94.11052703857422
1jhl,4qyo,85.23242950439453
1jhl,4r3s,104.42277526855469
1jhl,4ut7,111.49689483642578
1jhl,4rav,93.54483032226562
1jhl,4xvj,82.75214385986328
1jhl,4uu9,122.4298324584961
1jhl,4rzc,107.64303588867188
1jhl,4yjz,322.5323486328125
1jhl,4z0x,103.10729217529297
1jhl,4y5y,128.58697509765625
1jhl,5a2i,82.59963989257812
1jhl,4yqx,137.51068115234375
1jhl,5a2j,98.75607299804688
1jhl,4y5v,160.43898010253906
1jhl,5a2k,81.0296401977539
1jhl,5a2l,97.93524932861328
1jhl,5ayu,135.5565643310547
1jhl,5b3n,64.14264678955078
1jhl,5c2b,72.82019805908203
1jhl,5aam,93.0710220336914
1jhl,5c6w,120.49644470214844
1jhl,5dfw,80.3398666381836
1jhl,5cba,101.15635681152344
1jhl,5cbe,168.89266967773438
1jhl,5dhv,102.56195831298828
1jhl,5fxc,81.16532897949219
1jhl,5fcs,142.77032470703125
1jhl,5dhx,103.07325744628906
1jhl,5grv,88.02049255371094
1jhl,5grw,148.648193359375
1jhl,5f72,182.1562042236328
1jhl,5grx,87.15676879882812
1jhl,5gru,88.84251403808594
1jhl,5gry,115.75679016113281
1jhl,5grz,132.40939331054688
1jhl,5i4f,129.02294921875
1jhl,5gs3,99.77638244628906
1jhl,5j74,100.34246063232422
1jhl,5j75,163.79541015625
1jhl,5jyl,107.3240966796875
1jhl,5kve,182.91163635253906
1jhl,5jym,152.90084838867188
1jhl,5lwy,75.85298156738281
1jhl,5lx9,76.11849975585938
1jhl,5lxa,76.07232666015625
1jhl,5lbs,243.0611114501953
1jhl,5n7b,120.98680877685547
1jhl,5lxg,108.15673828125
1jhl,5npi,175.9289093017578
1jhl,5npj,202.04336547851562
1jhl,5owp,81.13554382324219
1jhl,5gs1,189.57962036132812
1jhl,5vf2,66.99478912353516
1jhl,5vf6,102.35399627685547
1jhl,5wn9,91.98628234863281
1jhl,5ogi,264.2783508300781
1jhl,5tbd,102.33395385742188
1jhl,5wym,62.667816162109375
1jhl,5xcq,123.24732208251953
1jhl,5xcs,109.83663177490234
1jhl,5xct,93.29171752929688
1jhl,5xcr,74.84654235839844
1jhl,5xcx,139.5078582763672
1jhl,5xcu,75.80819702148438
1jhl,5xcv,152.4325408935547
1jhl,5xwd,96.18455505371094
1jhl,5yd5,93.53797149658203
1jhl,5yy4,110.11848449707031
1jhl,5yd3,112.10555267333984
1jhl,5yd4,111.38670349121094
1jhl,6a78,66.00692749023438
1jhl,6a79,66.00696563720703
1jhl,6cbp,112.23731231689453
1jhl,6cf2,198.6512908935547
1jhl,6ba5,105.06067657470703
1jhl,6ban,98.2555160522461
1jhl,6dsi,142.23069763183594
1jhl,6ehv,103.40220642089844
1jhl,6cvk,120.0660171508789
1jhl,6ehw,72.52741241455078
1jhl,6ehx,83.92408752441406
1jhl,6crk,203.74298095703125
1jhl,6ehy,94.8384780883789
1jhl,6ejg,117.71815490722656
1jhl,6ejm,116.03559112548828
1jhl,6ek2,125.89239501953125
1jhl,6frj,81.02287292480469
1jhl,6fzq,80.75189208984375
1jhl,6fzr,120.44743347167969
1jhl,6g8r,139.40298461914062
1jhl,6ffj,104.1209945678711
1jhl,6i07,138.17320251464844
1jhl,6h3t,96.48035430908203
1jhl,6ivz,105.0965805053711
1jhl,6j14,134.87118530273438
1jhl,6j5d,101.94933319091797
1jhl,6j5f,101.49613189697266
1jhl,6j9o,81.53019714355469
1jhl,6k4z,95.17535400390625
1jhl,6k65,144.98606872558594
1jhl,6j71,763.0595703125
1jhl,6ks0,120.33956909179688
1jhl,6ks1,117.01765441894531
1jhl,6kr0,190.88194274902344
1jhl,6lcs,119.20481872558594
1jhl,6kyz,147.4569854736328
1jhl,6lfv,105.6144027709961
1jhl,6lfw,115.50218200683594
1jhl,6lfx,92.80854034423828
1jhl,6iw2,131.53359985351562
1jhl,6lz4,105.7892837524414
1jhl,6kz0,156.69737243652344
1jhl,6osh,91.25383758544922
1jhl,6lgw,134.2311553955078
1jhl,6p79,119.6942367553711
1jhl,6osv,112.7488021850586
1jhl,6oan,171.2307586669922
1jhl,6pil,89.43959045410156
1jhl,6qb3,102.1862564086914
1jhl,6qb4,60.97431945800781
1jhl,6pk8,107.32594299316406
1jhl,6ol7,380.38250732421875
1jhl,6pcu,174.5841827392578
1jhl,6qb9,82.31656646728516
1jhl,6qfc,101.75025177001953
1jhl,6qf9,125.32941436767578
1jhl,6tgg,81.06385803222656
1jhl,6tou,113.95169067382812
1jhl,6qf6,151.5227813720703
1jhl,6uy3,156.9027557373047
1jhl,6uup,344.7389221191406
1jhl,6vrp,91.1798095703125
1jhl,6tnp,81.46094512939453
1jhl,6vun,112.47565460205078
1jhl,6vup,91.5625228881836
1jhl,6vuo,126.10956573486328
1jhl,6wzn,168.75999450683594
1jhl,6vug,112.4932632446289
1jhl,6y6c,87.18114471435547
1jhl,6yx9,76.20055389404297
1jhl,6yxd,76.19535064697266
1jhl,6vep,159.06863403320312
1jhl,7a3o,94.81517028808594
1jhl,7cea,81.118896484375
1jhl,7aql,130.20556640625
1jhl,7eq3,165.83547973632812
1jhl,7a3q,346.714599609375
1jhl,7ceb,133.1990966796875
1jhl,7jum,202.35824584960938
1jhl,7kbm,91.93741607666016
1jhl,7kbo,94.07356262207031
1jhl,7df1,160.37095642089844
1jhl,7jtr,294.5242614746094
1jhl,7km6,77.76972961425781
1jhl,7k93,111.61636352539062
1jhl,7rk1,107.69674682617188
1jhl,7kd6,124.7303695678711
1jhl,7rk2,126.96337127685547
1jhl,7tzh,67.49437713623047
1jhl,7u9e,87.30005645751953
1jhl,7u9w,92.82306671142578
1jhl,7ua2,177.7489776611328
1jhl,7ua8,135.32749938964844
1jhl,7ubs,152.4608917236328
1jhl,7pa7,132.64498901367188
1jhl,7pa6,287.1082763671875
1jhl,7uc8,101.85440063476562
1jhl,7url,130.49365234375
1jhl,7w7q,93.96785736083984
1jhl,7vyt,161.15740966796875
1jhl,7ufw,172.26296997070312
1jhl,8axh,80.8768081665039
1jhl,7zwf,94.0359115600586
1jhl,7ucq,62.25452423095703
1jhl,7wvg,47.05124282836914
1jhl,8dgr,97.32012939453125
1jhl,8cge,114.12166595458984
1jhl,8dy3,158.03529357910156
1jhl,8dy0,84.03593444824219
1jhl,8dy4,89.46868896484375
1jhl,8dy1,172.308837890625
1jhl,8dzv,313.23101806640625
1jhl,8dy2,138.64364624023438
1jhl,8dy5,190.91212463378906
1jhl,8ek5,127.84148406982422
1jhl,8ezl,99.97652435302734
1jhl,8ezm,109.92200469970703
1jhl,8ezk,119.80947875976562
1jhl,8gho,150.90655517578125
1jhl,8h73,130.70602416992188
1jhl,8h3b,91.26077270507812
1jhl,8gv7,47.0550422668457
1jhl,8ia6,118.91514587402344
